Entity,Code,Date,"Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned)","Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned) Annotations","Daily new estimated infections of COVID-19 (ICL, mean)","Daily new estimated infections of COVID-19 (IHME, mean)","Daily new estimated infections of COVID-19 (YYG, mean)","Daily new estimated infections of COVID-19 (LSHTM, median)"
Brunei,BRN,2020-06-16,0,,3.1,,,
Brunei,BRN,2020-06-17,0,,3.04,,,
Brunei,BRN,2020-06-18,0,,2.96,,,
Brunei,BRN,2020-06-19,0,,2.9,,,
Brunei,BRN,2020-06-20,0,,3.01,,,
Brunei,BRN,2020-06-21,0,,2.86,,,
Brunei,BRN,2020-06-22,0,,2.73,,,
Brunei,BRN,2020-06-23,0,,2.65,,,
Brunei,BRN,2020-06-24,0,,2.5,,,
Brunei,BRN,2020-06-25,0,,2.76,,,
Brunei,BRN,2020-06-26,0,,2.7,,,
Brunei,BRN,2020-06-27,0,,2.64,,,
Brunei,BRN,2020-06-28,0,,2.47,,,
Brunei,BRN,2020-06-29,0,,2.32,,,
Brunei,BRN,2020-06-30,0,,2.56,,,
Brunei,BRN,2020-07-01,0,,2.05,,,
Brunei,BRN,2020-07-02,0,,2.21,,,
Brunei,BRN,2020-07-03,0,,2.04,,,
Brunei,BRN,2020-07-04,0,,2.28,,,
Brunei,BRN,2020-07-05,0,,2.03,,,
Brunei,BRN,2020-07-06,0,,2.08,,,
Brunei,BRN,2020-07-07,0,,1.94,,,
Brunei,BRN,2020-07-08,0,,1.91,,,
Brunei,BRN,2020-07-09,0,,1.94,,,
Brunei,BRN,2020-07-10,0,,1.86,,,
Brunei,BRN,2020-07-11,0,,1.91,,,
Brunei,BRN,2020-07-12,0,,1.78,,,
Brunei,BRN,2020-07-13,0,,1.76,,,
Brunei,BRN,2020-07-14,0,,1.84,,,
Brunei,BRN,2020-07-15,0,,1.64,,,
Brunei,BRN,2020-07-16,0,,1.6,,,
Brunei,BRN,2020-07-17,0,,1.76,,,
Brunei,BRN,2020-07-18,0,,1.76,,,
Brunei,BRN,2020-07-19,0,,1.75,,,
Brunei,BRN,2020-07-20,0,,1.63,,,
Brunei,BRN,2020-07-21,0,,1.44,,,
Brunei,BRN,2020-07-22,0,,1.62,,,
Brunei,BRN,2020-07-23,0,,1.38,,,
Brunei,BRN,2020-07-24,0,,1.33,,,
Brunei,BRN,2020-07-25,0,,1.35,,,
Brunei,BRN,2020-07-26,0,,1.52,,,
Brunei,BRN,2020-07-27,0,,1.3,,,
Brunei,BRN,2020-07-28,0,,1.29,,,
Brunei,BRN,2020-07-29,0,,1.41,,,
Brunei,BRN,2020-07-30,0,,1.27,,,
Brunei,BRN,2020-07-31,0,,1.19,,,
Brunei,BRN,2020-08-01,0,,1.45,,,
Brunei,BRN,2020-08-02,0,,1.24,,,
Brunei,BRN,2020-08-03,0,,1.23,,,
Brunei,BRN,2020-08-04,0,,1.08,,,
Brunei,BRN,2020-08-05,0,,1.07,,,
Brunei,BRN,2020-08-06,0,,1.26,,,
Brunei,BRN,2020-08-07,0,,1.13,,,
Brunei,BRN,2020-08-08,0.14286,,1.08,,,
Brunei,BRN,2020-08-09,0.14286,,1.08,,,
Brunei,BRN,2020-08-10,0.14286,,1.13,,,
Brunei,BRN,2020-08-11,0.14286,,1,,,
Brunei,BRN,2020-08-12,0.14286,,1.29,,,
Brunei,BRN,2020-08-13,0.14286,,0.96,,,
Brunei,BRN,2020-08-14,0.14286,,1.13,,,
Brunei,BRN,2020-08-15,0,,0.88,,,
Brunei,BRN,2020-08-16,0,,1.19,,,
Brunei,BRN,2020-08-17,0,,1.08,,,
Brunei,BRN,2020-08-18,0,,0.99,,,
Brunei,BRN,2020-08-19,0,,0.94,,,
Brunei,BRN,2020-08-20,0,,0.92,,,
Brunei,BRN,2020-08-21,0.14286,,1.02,,,
Brunei,BRN,2020-08-22,0.14286,,1.08,,,
Brunei,BRN,2020-08-23,0.14286,,0.94,,,
Brunei,BRN,2020-08-24,0.14286,,0.98,,,
Brunei,BRN,2020-08-25,0.14286,,1.02,,,
Brunei,BRN,2020-08-26,0.28571,,0.89,,,
Brunei,BRN,2020-08-27,0.28571,,1.01,,,
Brunei,BRN,2020-08-28,0.14286,,0.91,,,
Brunei,BRN,2020-08-29,0.14286,,0.99,,,
Brunei,BRN,2020-08-30,0.14286,,1,,,
Brunei,BRN,2020-08-31,0.14286,,0.79,,,
Brunei,BRN,2020-09-01,0.14286,,0.99,,,
Brunei,BRN,2020-09-02,0,,0.93,,,
Brunei,BRN,2020-09-03,0,,1.04,,,
Brunei,BRN,2020-09-04,0,,1.12,,,
Brunei,BRN,2020-09-05,0.14286,,1.07,,,
Brunei,BRN,2020-09-06,0.14286,,1.01,,,
Brunei,BRN,2020-09-07,0.14286,,1.08,,,
Brunei,BRN,2020-09-08,0.14286,,1.27,,,
Brunei,BRN,2020-09-09,0.14286,,1.09,,,
Brunei,BRN,2020-09-10,0.14286,,1.04,,,
Brunei,BRN,2020-09-11,0.14286,,1.1,,,
Brunei,BRN,2020-09-12,0,,0.96,,,
Brunei,BRN,2020-09-13,0,,,,,
Brunei,BRN,2020-09-14,0,,,,,
Brunei,BRN,2020-09-15,0,,,,,
Bulgaria,BGR,2020-02-04,,,,0,,
Bulgaria,BGR,2020-02-05,,,,0,,
Bulgaria,BGR,2020-02-06,,,,0,,
Bulgaria,BGR,2020-02-07,,,,0,,
Bulgaria,BGR,2020-02-08,,,,0,,
Bulgaria,BGR,2020-02-09,,,,0,,
Bulgaria,BGR,2020-02-10,,,,0,,
Bulgaria,BGR,2020-02-11,,,,0,,
Bulgaria,BGR,2020-02-12,,,0,0,,
Bulgaria,BGR,2020-02-13,,,0,0,,
Bulgaria,BGR,2020-02-14,,,0.38,0,,
Bulgaria,BGR,2020-02-15,,,0.81,0,,
Bulgaria,BGR,2020-02-16,,,1.09,0,41,
Bulgaria,BGR,2020-02-17,,,1.13,3.53750081,41,
Bulgaria,BGR,2020-02-18,,,1.51,7.664310503,41,
Bulgaria,BGR,2020-02-19,,,2.06,11.4242661,41,
Bulgaria,BGR,2020-02-20,,,2.68,15.48062035,41,
Bulgaria,BGR,2020-02-21,,,3.06,19.76811828,41,
Bulgaria,BGR,2020-02-22,,,3.52,20.71900886,41,
Bulgaria,BGR,2020-02-23,,,4.51,21.89222386,41,
Bulgaria,BGR,2020-02-24,,,5.35,23.31757258,41,
Bulgaria,BGR,2020-02-25,,,7.01,25.03125758,107,
Bulgaria,BGR,2020-02-26,,,8.2,27.07647481,107,
Bulgaria,BGR,2020-02-27,,,10.17,29.50413385,111,
Bulgaria,BGR,2020-02-28,,,13.27,32.37294882,122,
Bulgaria,BGR,2020-02-29,,,16.05,35.74955346,143,
Bulgaria,BGR,2020-03-01,,,19.88,39.70817287,175,
Bulgaria,BGR,2020-03-02,,,24.25,44.32930935,200,
Bulgaria,BGR,2020-03-03,,,30.86,49.696195,220,
Bulgaria,BGR,2020-03-04,,,36.37,55.88925791,243,
Bulgaria,BGR,2020-03-05,,,42.64,62.97906114,269,
Bulgaria,BGR,2020-03-06,,,52.74,71.01944783,300,
Bulgaria,BGR,2020-03-07,,,63.68,80.039351,330,
Bulgaria,BGR,2020-03-08,,,79.8,90.03494388,357,
Bulgaria,BGR,2020-03-09,,,95.73,100.9639948,382,
Bulgaria,BGR,2020-03-10,,,119.19,112.7432003,406,
Bulgaria,BGR,2020-03-11,,,144.34,125.2468639,430,
Bulgaria,BGR,2020-03-12,2.33333,,170.08,138.309018,451,
Bulgaria,BGR,2020-03-13,5.75,,202.57,151.7297575,469,
Bulgaria,BGR,2020-03-14,6.2,,246.67,165.283408,483,
Bulgaria,BGR,2020-03-15,7.8,,297.55,178.7297995,495,
Bulgaria,BGR,2020-03-16,9.4,,328.37,191.828342,505,
Bulgaria,BGR,2020-03-17,9.66667,,351.14,204.3536053,514,
Bulgaria,BGR,2020-03-18,11,,366.63,216.107924,521,
Bulgaria,BGR,2020-03-19,12.14286,,382.36,226.9340937,526,
Bulgaria,BGR,2020-03-20,11.71429,,396.6,236.7229369,531,129.184372087394
Bulgaria,BGR,2020-03-21,13.71429,,414.24,245.4180437,536,151.272412086836
Bulgaria,BGR,2020-03-22,17.42857,,427.4,253.0153635,540,192.093050901449
Bulgaria,BGR,2020-03-23,19.14286,,440.79,259.5573642,544,210.590898598698
Bulgaria,BGR,2020-03-24,19.85714,,446.91,265.124905,548,217.810300546178
Bulgaria,BGR,2020-03-25,19.85714,,450.36,269.8260639,552,216.950388085365
Bulgaria,BGR,2020-03-26,21.42857,,444.17,273.7866063,555,232.961368144133
Bulgaria,BGR,2020-03-27,22.71429,,451.91,277.1403457,558,245.456625358596
Bulgaria,BGR,2020-03-28,23.71429,,456.07,280.021842,562,254.48615825697
Bulgaria,BGR,2020-03-29,24,,465.41,282.5585419,565,255.53324977951
Bulgaria,BGR,2020-03-30,23,,481.47,284.8664684,568,242.752256180749
Bulgaria,BGR,2020-03-31,22.57143,,496.58,287.0483197,571,235.958641326562
Bulgaria,BGR,2020-04-01,25.57143,,507,289.1935148,574,264.584674478845
Bulgaria,BGR,2020-04-02,25.71429,,522.81,291.3785355,577,263.169906868042
Bulgaria,BGR,2020-04-03,27.57143,,531,293.6675915,580,278.949280910298
Bulgaria,BGR,2020-04-04,27.42857,,542.62,296.1105334,583,274.212414656673
Bulgaria,BGR,2020-04-05,24.57143,,565.11,298.7431044,586,242.631362933642
Bulgaria,BGR,2020-04-06,26.42857,,572.22,301.5880293,589,257.71562936443
Bulgaria,BGR,2020-04-07,27.14286,,578.16,304.6561727,592,261.330919052394
Bulgaria,BGR,2020-04-08,25.42857,,596.04,307.9472944,595,241.724893033786
Bulgaria,BGR,2020-04-09,24.42857,,601.42,311.4490093,597,229.294191281158
Bulgaria,BGR,2020-04-10,23.85714,,605.84,315.1372849,600,221.148834897287
Bulgaria,BGR,2020-04-11,21.42857,,610.43,318.977494,603,196.24026079664
Bulgaria,BGR,2020-04-12,22.57143,,625.42,322.9252479,605,204.286268921224
Bulgaria,BGR,2020-04-13,20.57143,,629.34,326.9272949,608,184.110356344514
Bulgaria,BGR,2020-04-14,19.42857,,635.15,330.9237107,610,172.062235607168
Bulgaria,BGR,2020-04-15,19.42857,,645.7,334.849145,613,170.380116736987
Bulgaria,BGR,2020-04-16,22,,649.42,338.6335993,615,191.199102663236
Bulgaria,BGR,2020-04-17,25.14286,,659.54,342.2043769,617,216.75707207602
Bulgaria,BGR,2020-04-18,30.14286,,669.3,345.4893337,620,258.028173727066
Bulgaria,BGR,2020-04-19,31,,677.11,348.4203929,622,263.771118390817
Bulgaria,BGR,2020-04-20,34.28571,,682.69,350.9388294,624,290.303357090108
Bulgaria,BGR,2020-04-21,34.85714,,681.37,353.0002872,627,294.035119278624
Bulgaria,BGR,2020-04-22,37.42857,,682.4,354.5755915,629,314.927021126078
Bulgaria,BGR,2020-04-23,39.57143,,683.36,355.6493909,631,332.505306096142
Bulgaria,BGR,2020-04-24,42.42857,,676.41,356.2217938,633,356.479606218361
Bulgaria,BGR,2020-04-25,48.85714,,679.45,356.3071561,635,410.938462319126
Bulgaria,BGR,2020-04-26,52.71429,,680.19,355.9296393,637,444.399043511928
Bulgaria,BGR,2020-04-27,55,,684.24,355.1218976,639,465.27660413356
Bulgaria,BGR,2020-04-28,62,,683.62,353.9254819,641,526.895966267114
Bulgaria,BGR,2020-04-29,60.57143,,680.63,352.3904649,643,517.653027614132
Bulgaria,BGR,2020-04-30,60.42857,,686.74,350.576757,645,519.856206791626
Bulgaria,BGR,2020-05-01,58.42857,,688.67,348.5524825,646,506.423586356918
Bulgaria,BGR,2020-05-02,57.14286,,688.12,346.3908644,648,499.384534680629
Bulgaria,BGR,2020-05-03,49.57143,,687.21,344.167967,650,437.09404743043
Bulgaria,BGR,2020-05-04,45.42857,,692.19,341.9619476,652,404.379095022098
Bulgaria,BGR,2020-05-05,41.28571,,688.02,339.8516439,654,371.141691901932
Bulgaria,BGR,2020-05-06,41.42857,,687.71,337.9139052,656,376.211297718198
Bulgaria,BGR,2020-05-07,47.28571,,681.75,336.221904,658,433.802423126622
Bulgaria,BGR,2020-05-08,46.14286,,679.85,334.8442038,660,427.630501057324
Bulgaria,BGR,2020-05-09,46.14286,,677.61,333.8438152,662,431.888437169064
Bulgaria,BGR,2020-05-10,51.57143,,675.44,333.2770036,665,487.304772775842
Bulgaria,BGR,2020-05-11,49.57143,,676.41,333.1908865,668,472.612837137185
Bulgaria,BGR,2020-05-12,48.28571,,675.1,333.6225411,671,464.154816132872
Bulgaria,BGR,2020-05-13,47.71429,,677.51,334.5979878,675,462.021084231825
Bulgaria,BGR,2020-05-14,41.57143,,677.46,336.131927,679,405.063818816304
Bulgaria,BGR,2020-05-15,38.71429,,677.78,338.2278692,685,379.137210730599
Bulgaria,BGR,2020-05-16,32.42857,,679.66,340.8805211,691,318.768780334859
Bulgaria,BGR,2020-05-17,36.57143,,684.87,344.0775234,699,360.293712814294
Bulgaria,BGR,2020-05-18,38.57143,,684.49,347.8000751,709,380.25357691918
Bulgaria,BGR,2020-05-19,38.42857,,681.94,352.024242,721,378.474525027088
Bulgaria,BGR,2020-05-20,38.42857,,690.58,356.7219598,734,377.432295875597
Bulgaria,BGR,2020-05-21,37.42857,,692.3,361.8587626,749,365.931570418249
Bulgaria,BGR,2020-05-22,38.85714,,698.04,367.3936397,767,377.451855132961
Bulgaria,BGR,2020-05-23,38.57143,,705.77,373.2788138,787,371.561169031615
Bulgaria,BGR,2020-05-24,28.14286,,711.18,379.4619785,809,268.342121321438
Bulgaria,BGR,2020-05-25,28.28571,,717.97,385.8876622,835,266.449096169394
Bulgaria,BGR,2020-05-26,24.85714,,719.62,392.4974625,862,230.888332367029
Bulgaria,BGR,2020-05-27,24,,730.9,399.2306843,893,219.421942131808
Bulgaria,BGR,2020-05-28,18.42857,,731.53,406.0257058,926,165.54539853443
Bulgaria,BGR,2020-05-29,16.14286,,730.81,412.8212978,963,142.236205285687
Bulgaria,BGR,2020-05-30,13,,741.19,419.5581738,1002,112.171770130048
Bulgaria,BGR,2020-05-31,15,,747.27,426.1813694,1044,126.559714121547
Bulgaria,BGR,2020-06-01,11.42857,,750.6,432.642334,1089,94.1624776406454
Bulgaria,BGR,2020-06-02,11.42857,,759.91,438.9020164,1136,91.8336112758447
Bulgaria,BGR,2020-06-03,11.14286,,772.93,444.9318928,1187,87.2246643715157
Bulgaria,BGR,2020-06-04,17.85714,,783.44,450.7120112,1241,136.042610374685
Bulgaria,BGR,2020-06-05,14.28571,,794.65,456.2342248,1297,105.842661241519
Bulgaria,BGR,2020-06-06,24.14286,,810.99,461.5031107,1357,173.840376165366
Bulgaria,BGR,2020-06-07,28.28571,,821.93,466.5370903,1420,197.85128040122
Bulgaria,BGR,2020-06-08,30.57143,,829.61,471.3698648,1486,207.662059136215
Bulgaria,BGR,2020-06-09,42.42857,,850.99,476.0511256,1556,279.857072139168
Bulgaria,BGR,2020-06-10,50.14286,,860.36,480.6449107,1629,321.164878882484
Bulgaria,BGR,2020-06-11,58.28571,,870.09,485.226417,1706,362.589340515449
Bulgaria,BGR,2020-06-12,71.57143,,882.17,489.8818929,1787,432.591037791832
Bulgaria,BGR,2020-06-13,74.71429,,897.52,494.7070492,1871,438.988359220596
Bulgaria,BGR,2020-06-14,79.28571,,904.86,499.8054491,1959,453.147166083693
Bulgaria,BGR,2020-06-15,80.42857,,927.79,505.2868169,2051,447.490645377392
Bulgaria,BGR,2020-06-16,75.85714,,937.42,511.2641965,2146,411.228237292601
Bulgaria,BGR,2020-06-17,80.57143,,954.9,517.8521937,2245,426.005176147305
Bulgaria,BGR,2020-06-18,78.42857,,962.92,525.1656043,2346,404.887776146076
Bulgaria,BGR,2020-06-19,84,,973.03,533.3188861,2450,423.903462522296
Bulgaria,BGR,2020-06-20,80.57143,,997.75,542.4246651,2555,397.954635986816
Bulgaria,BGR,2020-06-21,86.57143,,1017.09,552.5935455,2660,419.040941297699
Bulgaria,BGR,2020-06-22,87.85714,,1034.3,563.9338618,2766,417.322271188248
Bulgaria,BGR,2020-06-23,91.85714,,1047.99,576.5485847,2871,428.761761902642
Bulgaria,BGR,2020-06-24,94.42857,,1061.05,590.5310788,2974,433.737103480365
Bulgaria,BGR,2020-06-25,100,,1079.42,605.9597552,3076,452.64215844525
Bulgaria,BGR,2020-06-26,104.85714,,1101.76,622.8933344,3175,468.389212058274
Bulgaria,BGR,2020-06-27,108.28571,,1111.58,641.3664846,3272,478.033127226366
Bulgaria,BGR,2020-06-28,107.57143,,1129.58,661.3853174,3366,469.977689039214
Bulgaria,BGR,2020-06-29,112.28571,,1153.99,682.9200361,3455,486.205616768125
Bulgaria,BGR,2020-06-30,121,,1173.27,705.9006428,3540,519.997911386577
Bulgaria,BGR,2020-07-01,125,,1202.69,730.2186448,3620,533.886756169689
Bulgaria,BGR,2020-07-02,130.28571,,1228.28,755.7126712,3695,553.796746086992
Bulgaria,BGR,2020-07-03,129.57143,,1256.62,782.1657532,3764,548.848326545143
Bulgaria,BGR,2020-07-04,140.57143,,1298.3,809.3120397,3827,594.150613457106
Bulgaria,BGR,2020-07-05,150.28571,,1319.98,836.8402379,3885,634.635477089921
Bulgaria,BGR,2020-07-06,149.85714,,1357.66,864.4111339,3937,633.022598657487
Bulgaria,BGR,2020-07-07,154.71429,,1390.83,891.6759641,3984,654.516233956692
Bulgaria,BGR,2020-07-08,159,,1417.93,918.286838,4026,674.41619229266
Bulgaria,BGR,2020-07-09,169.71429,,1453.4,943.9036298,4062,722.532492079157
Bulgaria,BGR,2020-07-10,193.85714,,1488.56,968.2061366,4093,829.228786535428
Bulgaria,BGR,2020-07-11,209.57143,,1523.55,990.8935053,4120,901.561258510244
Bulgaria,BGR,2020-07-12,214,,1557.63,1011.693034,4141,926.699329651943
Bulgaria,BGR,2020-07-13,216,,1591.94,1030.37564,4158,942.322923980778
Bulgaria,BGR,2020-07-14,213.85714,,1634.35,1046.766306,4170,940.629723024843
Bulgaria,BGR,2020-07-15,220.42857,,1666.61,1060.74692,4177,978.156470866432
Bulgaria,BGR,2020-07-16,219.28571,,1690.13,1072.269783,4180,982.325855289972
Bulgaria,BGR,2020-07-17,210.28571,,1713.11,1081.364896,4180,951.448465625154
Bulgaria,BGR,2020-07-18,211.14286,,1730.85,1088.140699,4176,965.318712480581
Bulgaria,BGR,2020-07-19,209,,1760.73,1092.789615,4170,965.854281400527
Bulgaria,BGR,2020-07-20,211.57143,,1779.37,1095.58619,4160,988.571493725647
Bulgaria,BGR,2020-07-21,216.85714,,1802.24,1096.870917,4149,1024.68593853108
Bulgaria,BGR,2020-07-22,229.85714,,1837.98,1097.034209,4136,1098.45748003528
Bulgaria,BGR,2020-07-23,243.85714,,1862.58,1096.499326,4122,1178.62784583959
Bulgaria,BGR,2020-07-24,244.14286,,1878.24,1095.684346,4107,1193.3715948488
Bulgaria,BGR,2020-07-25,240.14286,,1923.12,1094.965937,4091,1186.95176572677
Bulgaria,BGR,2020-07-26,239.14286,,1938.12,1094.674598,4075,1194.98898182137
Bulgaria,BGR,2020-07-27,242,,1972.87,1095.095287,4058,1222.21531487694
Bulgaria,BGR,2020-07-28,241.71429,,1991.5,1096.468993,4041,1233.4379081103
Bulgaria,BGR,2020-07-29,231,,2007.63,1098.990077,4023,1190.5401993766
Bulgaria,BGR,2020-07-30,224.42857,,2013.09,1102.809137,4006,1167.72415598189
Bulgaria,BGR,2020-07-31,223.85714,,2009.04,1108.028539,3989,1175.31899987329
Bulgaria,BGR,2020-08-01,223.85714,,2017.32,1114.696371,3971,1185.3840084111
Bulgaria,BGR,2020-08-02,217.71429,,2022.65,1122.799617,3954,1162.10553145363
Bulgaria,BGR,2020-08-03,218.28571,,2021.2,1132.278334,3937,1173.85530712273
Bulgaria,BGR,2020-08-04,190.57143,,2031.99,1143.021648,3920,1031.87692437989
Bulgaria,BGR,2020-08-05,184,,2041.8,1154.862721,3903,1002.58605480869
Bulgaria,BGR,2020-08-06,179.85714,,2042.94,1167.581722,3886,985.631934657394
Bulgaria,BGR,2020-08-07,185.28571,,2055.25,1180.910775,3870,1020.62897566048
Bulgaria,BGR,2020-08-08,189.14286,,2051.74,1194.536834,3853,1046.68006445241
Bulgaria,BGR,2020-08-09,215.28571,,2065.9,1208.10115,3837,1196.20940355181
Bulgaria,BGR,2020-08-10,205.85714,,2078.53,1221.219824,3821,1147.90335077423
Bulgaria,BGR,2020-08-11,222.42857,,2078.71,1233.500707,3805,1244.15097532029
Bulgaria,BGR,2020-08-12,223.28571,,2084.54,1244.643334,3790,
Bulgaria,BGR,2020-08-13,211.28571,,2081.38,1254.402283,3774,
Bulgaria,BGR,2020-08-14,193.14286,,2085.18,1262.596489,3759,
Bulgaria,BGR,2020-08-15,175.57143,,2081,1269.241602,3744,
Bulgaria,BGR,2020-08-16,141.42857,,2079.18,1274.531421,3729,
Bulgaria,BGR,2020-08-17,138.42857,,2071.74,1278.777517,3714,
Bulgaria,BGR,2020-08-18,141.14286,,2079.58,1282.338478,3700,
Bulgaria,BGR,2020-08-19,135.28571,,2074.35,1285.592213,3686,
Bulgaria,BGR,2020-08-20,132.42857,,2073.71,1288.283071,3671,
Bulgaria,BGR,2020-08-21,127.57143,,2080.62,1291.710176,3657,
Bulgaria,BGR,2020-08-22,126.85714,,2073.55,1295.630105,3643,
Bulgaria,BGR,2020-08-23,127.71429,,2064.18,1300.0635,3630,
Bulgaria,BGR,2020-08-24,131.71429,,2067.56,1305.492133,3620,
Bulgaria,BGR,2020-08-25,126.57143,,2064.8,1312.697768,3611,
Bulgaria,BGR,2020-08-26,131.42857,,2069.34,1321.119759,3602,
Bulgaria,BGR,2020-08-27,133,,2059.17,1331.140211,3594,
Bulgaria,BGR,2020-08-28,135.14286,,2067.1,1343.998039,3586,
Bulgaria,BGR,2020-08-29,133.42857,,2053.82,1359.860912,3580,
Bulgaria,BGR,2020-08-30,133.85714,,2062.29,1378.087816,3575,
Bulgaria,BGR,2020-08-31,129,,2053.55,1395.626905,3571,
Bulgaria,BGR,2020-09-01,125.71429,,2061.47,1412.214973,3567,
Bulgaria,BGR,2020-09-02,96.71429,,2051.27,1429.4127,3565,
Bulgaria,BGR,2020-09-03,100.42857,,2056.74,1447.084482,3563,
Bulgaria,BGR,2020-09-04,101.28571,,2057.38,1467.113923,3563,
Bulgaria,BGR,2020-09-05,101.42857,,2055.92,1489.378671,3563,
Bulgaria,BGR,2020-09-06,112.85714,,2054.16,1512.828918,3565,
Bulgaria,BGR,2020-09-07,122.85714,,2052.95,1537.522078,3567,
Bulgaria,BGR,2020-09-08,125.71429,,2046.43,1563.800624,3571,
Bulgaria,BGR,2020-09-09,149.57143,,2039.25,,3575,
Bulgaria,BGR,2020-09-10,140.14286,,2027.87,,3580,
Bulgaria,BGR,2020-09-11,140.14286,,2038.58,,3587,
Bulgaria,BGR,2020-09-12,146.28571,,2040.64,,3594,
Bulgaria,BGR,2020-09-13,133.85714,,,,,
Bulgaria,BGR,2020-09-14,124,,,,,
Bulgaria,BGR,2020-09-15,130.71429,,,,,
Burkina Faso,BFA,2020-01-27,,,0,,,
Burkina Faso,BFA,2020-01-28,,,0.5,,,
Burkina Faso,BFA,2020-01-29,,,0.36,,,
Burkina Faso,BFA,2020-01-30,,,0.53,,,
Burkina Faso,BFA,2020-01-31,,,0.73,,,
Burkina Faso,BFA,2020-02-01,,,0.82,,,
Burkina Faso,BFA,2020-02-02,,,1.13,,,
Burkina Faso,BFA,2020-02-03,,,1.26,,,
Burkina Faso,BFA,2020-02-04,,,1.52,0,,
Burkina Faso,BFA,2020-02-05,,,1.8,0,,
Burkina Faso,BFA,2020-02-06,,,2.15,0,,
Burkina Faso,BFA,2020-02-07,,,2.39,0,,
Burkina Faso,BFA,2020-02-08,,,2.7,0,,
Burkina Faso,BFA,2020-02-09,,,3.04,0,,
Burkina Faso,BFA,2020-02-10,,,3.64,0,,
Burkina Faso,BFA,2020-02-11,,,3.95,0,,
Burkina Faso,BFA,2020-02-12,,,4.74,0,,
Burkina Faso,BFA,2020-02-13,,,5.53,0,,
Burkina Faso,BFA,2020-02-14,,,6.37,0,,
Burkina Faso,BFA,2020-02-15,,,7.24,0,,
Burkina Faso,BFA,2020-02-16,,,8.69,0,,
Burkina Faso,BFA,2020-02-17,,,9.82,0,,
Burkina Faso,BFA,2020-02-18,,,11.61,0,,
Burkina Faso,BFA,2020-02-19,,,13.19,0.790511081,,
Burkina Faso,BFA,2020-02-20,,,15.54,2.346373752,,
Burkina Faso,BFA,2020-02-21,,,17.23,5.03896807,,
Burkina Faso,BFA,2020-02-22,,,20.1,9.580797041,,
Burkina Faso,BFA,2020-02-23,,,22.54,17.02623363,,
Burkina Faso,BFA,2020-02-24,,,26.42,27.79597688,,
Burkina Faso,BFA,2020-02-25,,,29.66,43.77886125,,
Burkina Faso,BFA,2020-02-26,,,34.96,66.5347211,,
Burkina Faso,BFA,2020-02-27,,,41.73,97.61441244,,
Burkina Faso,BFA,2020-02-28,,,46.3,138.3386585,,
Burkina Faso,BFA,2020-02-29,,,52.7,189.5476876,,
Burkina Faso,BFA,2020-03-01,,,62.1,251.3688732,,
Burkina Faso,BFA,2020-03-02,,,73.19,323.0530928,,
Burkina Faso,BFA,2020-03-03,,,85.48,402.9306304,,
Burkina Faso,BFA,2020-03-04,,,100.37,488.5132099,,
Burkina Faso,BFA,2020-03-05,,,115.84,576.7119908,,
Burkina Faso,BFA,2020-03-06,,,138.06,664.1430083,,
Burkina Faso,BFA,2020-03-07,,,159.81,747.4785146,,
Burkina Faso,BFA,2020-03-08,,,187.4,823.7668561,,
Burkina Faso,BFA,2020-03-09,,,220.48,890.66146,,
Burkina Faso,BFA,2020-03-10,,,255.94,946.5660553,,
Burkina Faso,BFA,2020-03-11,,,283.9,990.6721165,,
Burkina Faso,BFA,2020-03-12,,,323.84,1022.902309,,
Burkina Faso,BFA,2020-03-13,,,366.55,1043.787261,,
Burkina Faso,BFA,2020-03-14,,,424.03,1054.309376,,
Burkina Faso,BFA,2020-03-15,1,,483.51,1055.734338,,
Burkina Faso,BFA,2020-03-16,0.75,,545.54,1049.471447,,
Burkina Faso,BFA,2020-03-17,4,,624.51,1036.953028,,
Burkina Faso,BFA,2020-03-18,3.6,,701.3,1019.530081,,31.9890152886464
Burkina Faso,BFA,2020-03-19,4.8,,782.56,998.4210014,,42.422829576341
Burkina Faso,BFA,2020-03-20,5.16667,,854.58,974.6884037,,54.409178249342
Burkina Faso,BFA,2020-03-21,5.42857,,929.15,949.2160649,,66.1338752709528
Burkina Faso,BFA,2020-03-22,8.71429,,976.11,922.7167423,,105.115778984363
Burkina Faso,BFA,2020-03-23,8.71429,,983.69,895.7511226,,103.951515421775
Burkina Faso,BFA,2020-03-24,7.85714,,968.99,868.7400246,,92.5678880324248
Burkina Faso,BFA,2020-03-25,11.28571,,946.75,841.977911,,131.151887211001
Burkina Faso,BFA,2020-03-26,12.57143,,921.05,815.6554522,,143.910033061973
Burkina Faso,BFA,2020-03-27,16.14286,,889.86,789.8863771,,181.829878748302
Burkina Faso,BFA,2020-03-28,15.14286,,838.67,764.7342586,,167.627174145079
Burkina Faso,BFA,2020-03-29,16.57143,,783.09,740.2339795,,180.071297899185
Burkina Faso,BFA,2020-03-30,16.57143,,715.81,716.4061801,,176.579634176795
Burkina Faso,BFA,2020-03-31,21,,661.94,693.2608459,,219.210827387952
Burkina Faso,BFA,2020-04-01,21,,613.59,670.7983041,,214.530936476733
Burkina Faso,BFA,2020-04-02,21,,578.95,649.0080932,,209.757637894583
Burkina Faso,BFA,2020-04-03,20.28571,,542.53,627.8686858,,197.945550444075
